question_id,configuration,selection_metric,combination,model_level,prompt_level,n_members,is_own_arm,overall_mae,balanced_mae,mean_bias,mae_bin_0-20,n_bin_0-20,mae_bin_0-20_repeat_median,mae_bin_0-20_repeat_min,mae_bin_0-20_repeat_max,mae_bin_20-40,n_bin_20-40,mae_bin_20-40_repeat_median,mae_bin_20-40_repeat_min,mae_bin_20-40_repeat_max,mae_bin_40-60,n_bin_40-60,mae_bin_40-60_repeat_median,mae_bin_40-60_repeat_min,mae_bin_40-60_repeat_max,mae_bin_60-80,n_bin_60-80,mae_bin_60-80_repeat_median,mae_bin_60-80_repeat_min,mae_bin_60-80_repeat_max,mae_bin_80-100,n_bin_80-100,mae_bin_80-100_repeat_median,mae_bin_80-100_repeat_min,mae_bin_80-100_repeat_max,repeat_median_balanced_mae,repeat_min_balanced_mae,repeat_max_balanced_mae,repeat_median_overall_mae,repeat_min_overall_mae,repeat_max_overall_mae,balanced_mae_median_rank,balanced_mae_best_rank,balanced_mae_worst_rank,balanced_mae_share_ranked_first,overall_mae_median_rank,overall_mae_best_rank,overall_mae_worst_rank,overall_mae_share_ranked_first,balanced_mae_interval_uncorrected,no_bootstrap,no_pairwise_test,is_ensemble,overall_mae_offarm,balanced_mae_offarm,c1_serving_confounded,c1_serving_confounded_always,c1_serving_confounded_share_of_folds
Q2,Gemma-3-27B x top3P,MAE_o,mean,Gemma-3-27B,top3P,3,False,9.847287157287157,14.193193131250695,6.23978354978355,9.218953197570537,933,9.218953197570537,9.218953197570537,9.218953197570537,7.500000000000001,108,7.500000000000001,7.500000000000001,7.500000000000001,12.507246376811597,46,12.507246376811596,12.507246376811596,12.507246376811596,16.850877192982455,38,16.850877192982455,16.850877192982455,16.850877192982455,24.888888888888893,30,24.888888888888893,24.888888888888893,24.888888888888893,14.193193131250695,14.193193131250695,14.193193131250695,9.847287157287157,9.847287157287157,9.847287157287157,,,,,62.0,62.0,62.0,0.0,False,True,True,True,,14.193193131250695,False,False,0.0
Q2,Mistral-Small-3.2 x top3P,MAE_o,mean,Mistral-Small-3.2,top3P,3,False,6.8125108225108235,14.314199920842745,1.6631601731601737,5.251643444087172,933,5.251643444087171,5.251643444087171,5.251643444087171,7.478395061728395,108,7.478395061728396,7.478395061728396,7.478395061728396,14.463768115942026,46,14.463768115942026,14.463768115942026,14.463768115942026,20.5438596491228,38,20.5438596491228,20.5438596491228,20.5438596491228,23.83333333333333,30,23.833333333333332,23.833333333333332,23.833333333333332,14.314199920842745,14.314199920842745,14.314199920842745,6.8125108225108235,6.8125108225108235,6.8125108225108235,,,,,38.0,38.0,38.0,0.0,False,True,True,True,,14.314199920842745,False,False,0.0
Q2,Gemma-3-27B x top2P,MAE_o,mean,Gemma-3-27B,top2P,2,False,8.730692640692642,14.402165306940555,4.690865800865801,7.760932475884223,933,7.760932475884224,7.760932475884224,7.760932475884224,7.074074074074075,108,7.074074074074074,7.074074074074074,7.074074074074074,13.956521739130432,46,13.956521739130435,13.956521739130435,13.956521739130435,17.55263157894737,38,17.55263157894737,17.55263157894737,17.55263157894737,25.66666666666667,30,25.666666666666668,25.666666666666668,25.666666666666668,14.402165306940555,14.402165306940555,14.402165306940555,8.730692640692642,8.730692640692642,8.730692640692642,,,,,52.0,52.0,52.0,0.0,False,True,True,True,,14.402165306940555,False,False,0.0
Q2,Llama-4-Scout x all4P,MAE_o,mean,Llama-4-Scout,all4P,4,False,6.091922077922077,14.50681653038066,1.138978354978355,4.1094319399785615,933,4.1094319399785615,4.1094319399785615,4.1094319399785615,10.064305555555556,108,10.064305555555555,10.064305555555555,10.064305555555555,13.570652173913043,46,13.570652173913043,13.570652173913043,13.570652173913043,18.398026315789476,38,18.398026315789473,18.398026315789473,18.398026315789473,26.391666666666662,30,26.391666666666666,26.391666666666666,26.391666666666666,14.50681653038066,14.50681653038066,14.50681653038066,6.091922077922078,6.091922077922078,6.091922077922078,,,,,17.0,16.0,18.0,0.0,False,True,True,True,,14.50681653038066,False,False,0.0
Q2,Gemma-3-12B x all4P,MAE_o,mean,Gemma-3-12B,all4P,4,False,9.20352813852814,14.813094045247166,5.3457359307359305,8.084217577706305,933,8.084217577706305,8.084217577706305,8.084217577706305,10.064814814814817,108,10.064814814814815,10.064814814814815,10.064814814814815,12.076086956521738,46,12.076086956521738,12.076086956521738,12.076086956521738,16.223684210526315,38,16.223684210526315,16.223684210526315,16.223684210526315,27.616666666666664,30,27.616666666666667,27.616666666666667,27.616666666666667,14.813094045247169,14.813094045247169,14.813094045247169,9.203528138528139,9.203528138528139,9.203528138528139,,,,,55.0,55.0,55.0,0.0,False,True,True,True,,14.813094045247166,False,False,0.0
Q2,Mistral-Small-3.2 x top2P,MAE_o,mean,Mistral-Small-3.2,top2P,2,False,6.691991341991342,14.849670975986033,1.1272294372294374,4.977759914255092,933,4.977759914255091,4.977759914255091,4.977759914255091,7.583333333333332,108,7.583333333333333,7.583333333333333,7.583333333333333,15.15217391304348,46,15.152173913043478,15.152173913043478,15.152173913043478,21.618421052631582,38,21.61842105263158,21.61842105263158,21.61842105263158,24.91666666666667,30,24.916666666666668,24.916666666666668,24.916666666666668,14.84967097598603,14.84967097598603,14.84967097598603,6.691991341991342,6.691991341991342,6.691991341991342,,,,,35.0,35.0,35.0,0.0,False,True,True,True,,14.849670975986033,False,False,0.0
Q2,Mistral-Small-3.2 x all4P,MAE_o,mean,Mistral-Small-3.2,all4P,4,False,7.3509090909090915,15.1286722020423,2.0499567099567098,5.830707395498388,933,5.830707395498387,5.830707395498387,5.830707395498387,7.134259259259259,108,7.1342592592592595,7.1342592592592595,7.1342592592592595,14.03804347826087,46,14.03804347826087,14.03804347826087,14.03804347826087,21.84868421052631,38,21.848684210526315,21.848684210526315,21.848684210526315,26.79166666666667,30,26.791666666666668,26.791666666666668,26.791666666666668,15.1286722020423,15.1286722020423,15.1286722020423,7.350909090909091,7.350909090909091,7.350909090909091,,,,,45.0,45.0,45.0,0.0,False,True,True,True,,15.1286722020423,False,False,0.0
Q2,Gemma-3-27B x all4P,MAE_o,mean,Gemma-3-27B,all4P,4,False,9.943030303030303,15.578555602701082,5.756017316017317,9.117309753483369,933,9.117309753483369,9.117309753483369,9.117309753483369,6.9675925925925934,108,6.967592592592593,6.967592592592593,6.967592592592593,13.90217391304348,46,13.902173913043478,13.902173913043478,13.902173913043478,18.57236842105263,38,18.57236842105263,18.57236842105263,18.57236842105263,29.33333333333333,30,29.333333333333332,29.333333333333332,29.333333333333332,15.578555602701082,15.578555602701082,15.578555602701082,9.943030303030303,9.943030303030303,9.943030303030303,,,,,63.0,63.0,63.0,0.0,False,True,True,True,,15.578555602701082,False,False,0.0
Q2,all6M x Detailed,MAE_o,mean,all6M,Detailed,6,False,7.753737373737372,21.312672360284132,0.10323232323232304,4.972204358699536,933,4.972204358699536,4.972204358699536,4.972204358699536,9.021604938271606,108,9.021604938271606,9.021604938271606,9.021604938271606,21.137681159420286,46,21.13768115942029,21.13768115942029,21.13768115942029,28.359649122807024,38,28.359649122807024,28.359649122807024,28.359649122807024,43.07222222222221,30,43.072222222222216,43.072222222222216,43.072222222222216,21.312672360284136,21.312672360284136,21.312672360284136,7.753737373737373,7.753737373737373,7.753737373737373,,,,,48.0,48.0,48.0,0.0,False,True,True,True,,21.312672360284132,True,True,1.0
Q2,top2M x Detailed,MAE_o,mean,top2M,Detailed,2,False,6.25852813852814,21.411266510132613,-2.4638095238095237,2.897749196141479,933,2.8977491961414783,2.8977491961414783,2.8977491961414783,10.143518518518519,108,10.143518518518519,10.143518518518519,10.143518518518519,22.78260869565218,46,22.782608695652176,22.782608695652176,22.782608695652176,30.56578947368421,38,30.56578947368421,30.56578947368421,30.56578947368421,40.666666666666664,30,40.666666666666664,40.666666666666664,40.666666666666664,21.411266510132613,21.411266510132613,21.411266510132613,6.258528138528139,6.258528138528139,6.258528138528139,,,,,24.0,23.0,24.0,0.0,False,True,True,True,,21.411266510132613,True,True,1.0
Q2,top3M x Detailed,MAE_o,mean,top3M,Detailed,3,False,6.929930158730158,23.629730060452555,-2.7523492063492068,3.1680628795998502,933,3.158360128617356,2.8682207931404027,3.5483208288674444,12.026851851851852,108,12.07716049382716,10.623456790123456,13.00925925925926,25.396811594202894,46,25.43478260869565,23.130434782608692,26.572463768115934,31.80070175438597,38,31.86842105263158,29.438596491228072,33.122807017543856,45.75622222222222,30,45.83888888888889,43.08888888888889,47.36666666666667,23.602076109234826,22.460970562931237,24.447532623752245,6.9237950937950945,6.852741702741702,7.053030303030303,,,,,40.0,40.0,42.0,0.0,False,True,True,True,,23.629730060452555,True,True,1.0
Q2,Llama-4-Maverick x Short,none,mean,Llama-4-Maverick,Short,1,False,6.116320346320346,11.209051674497456,3.0917316017316017,4.58665594855305,933,4.58665594855305,4.58665594855305,4.58665594855305,11.935185185185187,108,11.935185185185185,11.935185185185185,11.935185185185185,13.630434782608695,46,13.630434782608695,13.630434782608695,13.630434782608695,11.526315789473683,38,11.526315789473685,11.526315789473685,11.526315789473685,14.366666666666669,30,14.366666666666667,14.366666666666667,14.366666666666667,11.209051674497456,11.209051674497456,11.209051674497456,6.116320346320347,6.116320346320347,6.116320346320347,3.0,3.0,3.0,0.0,19.0,18.0,20.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Llama-4-Maverick x Point-Hint,none,mean,Llama-4-Maverick,Point-Hint,1,False,6.460476190476191,11.375880070767348,3.1328571428571426,5.17615219721329,933,5.17615219721329,5.17615219721329,5.17615219721329,9.930555555555555,108,9.930555555555555,9.930555555555555,9.930555555555555,12.41304347826087,46,12.41304347826087,12.41304347826087,12.41304347826087,13.526315789473683,38,13.526315789473685,13.526315789473685,13.526315789473685,15.833333333333336,30,15.833333333333334,15.833333333333334,15.833333333333334,11.375880070767348,11.375880070767348,11.375880070767348,6.460476190476191,6.460476190476191,6.460476190476191,4.0,4.0,5.0,0.0,29.0,29.0,29.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Qwen-2.5 x Grid-Overlay,none,mean,Qwen-2.5,Grid-Overlay,1,False,7.396580086580085,11.749014966389051,4.061428571428571,6.346248660235792,933,6.3462486602357915,6.3462486602357915,6.3462486602357915,9.49074074074074,108,9.49074074074074,9.49074074074074,9.49074074074074,11.478260869565217,46,11.478260869565217,11.478260869565217,11.478260869565217,15.763157894736846,38,15.763157894736842,15.763157894736842,15.763157894736842,15.666666666666664,30,15.666666666666666,15.666666666666666,15.666666666666666,11.749014966389051,11.749014966389051,11.749014966389051,7.396580086580086,7.396580086580086,7.396580086580086,8.0,6.0,9.0,0.0,46.0,46.0,46.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Llama-4-Maverick x Grid-Overlay,none,mean,Llama-4-Maverick,Grid-Overlay,1,False,6.0750216450216445,11.815106900443084,2.1562337662337665,4.73649517684887,933,4.73649517684887,4.73649517684887,4.73649517684887,8.078703703703702,108,8.078703703703704,8.078703703703704,8.078703703703704,13.021739130434783,46,13.021739130434783,13.021739130434783,13.021739130434783,16.105263157894736,38,16.105263157894736,16.105263157894736,16.105263157894736,17.13333333333333,30,17.133333333333333,17.133333333333333,17.133333333333333,11.815106900443086,11.815106900443086,11.815106900443086,6.0750216450216445,6.0750216450216445,6.0750216450216445,10.0,9.0,12.0,0.0,15.5,15.0,17.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Qwen-2.5 x Short,none,mean,Qwen-2.5,Short,1,False,6.9312121212121225,12.04652682703232,2.948008658008658,5.712272240085739,933,5.712272240085739,5.712272240085739,5.712272240085739,8.712962962962964,108,8.712962962962964,8.712962962962964,8.712962962962964,12.956521739130432,46,12.956521739130435,12.956521739130435,12.956521739130435,19.184210526315795,38,19.18421052631579,19.18421052631579,19.18421052631579,13.666666666666664,30,13.666666666666666,13.666666666666666,13.666666666666666,12.04652682703232,12.04652682703232,12.04652682703232,6.9312121212121225,6.9312121212121225,6.9312121212121225,15.0,13.0,19.0,0.0,41.0,40.0,41.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Llama-4-Scout x Short,none,mean,Llama-4-Scout,Short,1,False,6.305844155844157,12.679774494486834,2.677878787878788,4.584405144694528,933,4.584405144694528,4.584405144694528,4.584405144694528,10.277777777777779,108,10.277777777777779,10.277777777777779,10.277777777777779,17.217391304347828,46,17.217391304347824,17.217391304347824,17.217391304347824,20.55263157894737,38,20.55263157894737,20.55263157894737,20.55263157894737,10.766666666666667,30,10.766666666666667,10.766666666666667,10.766666666666667,12.679774494486832,12.679774494486832,12.679774494486832,6.305844155844156,6.305844155844156,6.305844155844156,28.0,24.0,29.0,0.0,25.0,24.0,25.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Qwen-2.5 x Point-Hint,none,mean,Qwen-2.5,Point-Hint,1,False,6.216666666666666,13.368864097971136,1.415974025974026,4.659431939978563,933,4.659431939978563,4.659431939978563,4.659431939978563,7.5925925925925934,108,7.592592592592593,7.592592592592593,7.592592592592593,12.478260869565217,46,12.478260869565217,12.478260869565217,12.478260869565217,21.947368421052634,38,21.94736842105263,21.94736842105263,21.94736842105263,20.166666666666668,30,20.166666666666668,20.166666666666668,20.166666666666668,13.368864097971136,13.368864097971136,13.368864097971136,6.216666666666667,6.216666666666667,6.216666666666667,34.0,31.0,35.0,0.0,23.0,22.0,23.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Llama-4-Scout x Grid-Overlay,none,mean,Llama-4-Scout,Grid-Overlay,1,False,6.694415584415583,13.406936548930926,2.5458441558441556,4.756752411575557,933,4.756752411575557,4.756752411575557,4.756752411575557,13.277777777777779,108,13.277777777777779,13.277777777777779,13.277777777777779,16.782608695652172,46,16.782608695652176,16.782608695652176,16.782608695652176,15.184210526315791,38,15.18421052631579,15.18421052631579,15.18421052631579,17.03333333333333,30,17.033333333333335,17.033333333333335,17.033333333333335,13.406936548930926,13.406936548930926,13.406936548930926,6.694415584415584,6.694415584415584,6.694415584415584,35.0,32.0,36.0,0.0,36.0,36.0,36.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Mistral-Small-3.2 x Grid-Overlay,none,mean,Mistral-Small-3.2,Grid-Overlay,1,False,7.323506493506494,13.647096704745536,2.7350216450216447,6.000696677384774,933,6.000696677384774,6.000696677384774,6.000696677384774,7.953703703703703,108,7.953703703703703,7.953703703703703,7.953703703703703,13.956521739130432,46,13.956521739130435,13.956521739130435,13.956521739130435,18.657894736842106,38,18.657894736842106,18.657894736842106,18.657894736842106,21.66666666666667,30,21.666666666666668,21.666666666666668,21.666666666666668,13.64709670474554,13.64709670474554,13.64709670474554,7.3235064935064935,7.3235064935064935,7.3235064935064935,38.0,36.0,38.0,0.0,44.0,44.0,44.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Gemma-3-12B x Short,none,mean,Gemma-3-12B,Short,1,False,9.437272727272727,13.944539776519287,6.502121212121211,8.190836012861721,933,8.19083601286172,8.19083601286172,8.19083601286172,13.731481481481483,108,13.731481481481481,13.731481481481481,13.731481481481481,13.956521739130432,46,13.956521739130435,13.956521739130435,13.956521739130435,14.710526315789474,38,14.710526315789474,14.710526315789474,14.710526315789474,19.13333333333333,30,19.133333333333333,19.133333333333333,19.133333333333333,13.944539776519287,13.944539776519287,13.944539776519287,9.437272727272727,9.437272727272727,9.437272727272727,39.0,39.0,39.0,0.0,59.0,59.0,59.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Llama-4-Scout x Point-Hint,none,mean,Llama-4-Scout,Point-Hint,1,False,7.769549783549784,13.95716179909519,4.3807186147186155,5.844105037513406,933,5.844105037513405,5.844105037513405,5.844105037513405,16.210925925925924,108,16.210925925925924,16.210925925925924,16.210925925925924,13.39130434782609,46,13.391304347826088,13.391304347826088,13.391304347826088,15.539473684210526,38,15.539473684210526,15.539473684210526,15.539473684210526,18.799999999999997,30,18.8,18.8,18.8,13.95716179909519,13.95716179909519,13.95716179909519,7.769549783549784,7.769549783549784,7.769549783549784,40.0,40.0,40.0,0.0,49.0,49.0,49.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,Mistral-Small-3.2,Point-Hint,1,False,6.5603896103896115,14.048447263365551,1.0016883116883115,4.917738478027865,933,4.917738478027865,4.917738478027865,4.917738478027865,8.36111111111111,108,8.36111111111111,8.36111111111111,8.36111111111111,14.173913043478262,46,14.173913043478262,14.173913043478262,14.173913043478262,18.789473684210524,38,18.789473684210527,18.789473684210527,18.789473684210527,24.0,30,24.0,24.0,24.0,14.048447263365551,14.048447263365551,14.048447263365551,6.560389610389611,6.560389610389611,6.560389610389611,42.0,42.0,42.0,0.0,31.0,31.0,31.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Gemma-3-12B x Point-Hint,none,mean,Gemma-3-12B,Point-Hint,1,False,8.75103896103896,14.264157003877102,4.915541125541125,7.289871382636636,933,7.289871382636636,7.289871382636636,7.289871382636636,13.60185185185185,108,13.601851851851851,13.601851851851851,13.601851851851851,13.08695652173913,46,13.08695652173913,13.08695652173913,13.08695652173913,14.342105263157896,38,14.342105263157896,14.342105263157896,14.342105263157896,23.0,30,23.0,23.0,23.0,14.264157003877102,14.264157003877102,14.264157003877102,8.751038961038962,8.751038961038962,8.751038961038962,45.0,44.0,46.0,0.0,53.0,53.0,53.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Qwen-2.5 x Detailed,none,mean,Qwen-2.5,Detailed,1,False,6.0208225108225095,14.368528882359367,0.5964935064935064,4.237995712754553,933,4.237995712754553,4.237995712754553,4.237995712754553,6.879629629629631,108,6.87962962962963,6.87962962962963,6.87962962962963,15.34782608695652,46,15.347826086956522,15.347826086956522,15.347826086956522,23.71052631578947,38,23.710526315789473,23.710526315789473,23.710526315789473,21.66666666666667,30,21.666666666666668,21.666666666666668,21.666666666666668,14.368528882359367,14.368528882359367,14.368528882359367,6.020822510822511,6.020822510822511,6.020822510822511,48.0,46.0,48.0,0.0,13.0,12.0,14.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Gemma-3-27B x Grid-Overlay,none,mean,Gemma-3-27B,Grid-Overlay,1,False,12.342380952380951,14.380937610114097,9.33761904761905,12.225562700964604,933,12.225562700964606,12.225562700964606,12.225562700964606,9.722222222222221,108,9.722222222222221,9.722222222222221,9.722222222222221,10.91304347826087,46,10.91304347826087,10.91304347826087,10.91304347826087,15.710526315789474,38,15.710526315789474,15.710526315789474,15.710526315789474,23.33333333333333,30,23.333333333333332,23.333333333333332,23.333333333333332,14.380937610114099,14.380937610114099,14.380937610114099,12.342380952380953,12.342380952380953,12.342380952380953,49.0,47.0,49.0,0.0,66.0,66.0,66.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Gemma-3-27B x Point-Hint,none,mean,Gemma-3-27B,Point-Hint,1,False,9.694329004329004,14.45670723362299,5.952337662337661,8.934565916398695,933,8.934565916398695,8.934565916398695,8.934565916398695,8.0,108,8.0,8.0,8.0,12.717391304347828,46,12.717391304347826,12.717391304347826,12.717391304347826,16.631578947368425,38,16.63157894736842,16.63157894736842,16.63157894736842,26.0,30,26.0,26.0,26.0,14.45670723362299,14.45670723362299,14.45670723362299,9.694329004329004,9.694329004329004,9.694329004329004,50.0,49.0,51.0,0.0,61.0,61.0,61.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Gemma-3-27B x Short,none,mean,Gemma-3-27B,Short,1,False,8.002987012987013,14.662598190102216,3.429393939393939,6.75718113612003,933,6.757181136120029,6.757181136120029,6.757181136120029,6.944444444444445,108,6.944444444444445,6.944444444444445,6.944444444444445,15.804347826086957,46,15.804347826086957,15.804347826086957,15.804347826086957,18.473684210526315,38,18.473684210526315,18.473684210526315,18.473684210526315,25.33333333333333,30,25.333333333333332,25.333333333333332,25.333333333333332,14.662598190102216,14.662598190102216,14.662598190102216,8.002987012987012,8.002987012987012,8.002987012987012,53.0,52.0,53.0,0.0,50.0,50.0,50.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Gemma-3-12B x Grid-Overlay,none,mean,Gemma-3-12B,Grid-Overlay,1,False,10.774848484848485,15.737828512362341,6.884805194805195,9.905627009646278,933,9.905627009646278,9.905627009646278,9.905627009646278,10.592592592592593,108,10.592592592592593,10.592592592592593,10.592592592592593,11.434782608695652,46,11.434782608695652,11.434782608695652,11.434782608695652,16.289473684210524,38,16.289473684210527,16.289473684210527,16.289473684210527,30.466666666666665,30,30.466666666666665,30.466666666666665,30.466666666666665,15.737828512362345,15.737828512362345,15.737828512362345,10.774848484848485,10.774848484848485,10.774848484848485,57.0,57.0,57.0,0.0,64.0,64.0,64.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Mistral-Small-3.2 x Short,none,mean,Mistral-Small-3.2,Short,1,False,7.067229437229438,15.925771065126506,1.2527705627705625,5.234351554126472,933,5.234351554126472,5.234351554126472,5.234351554126472,7.546296296296297,108,7.546296296296297,7.546296296296297,7.546296296296297,16.304347826086957,46,16.304347826086957,16.304347826086957,16.304347826086957,24.71052631578947,38,24.710526315789473,24.710526315789473,24.710526315789473,25.83333333333333,30,25.833333333333332,25.833333333333332,25.833333333333332,15.925771065126506,15.925771065126506,15.925771065126506,7.067229437229438,7.067229437229438,7.067229437229438,59.0,58.0,59.0,0.0,43.0,43.0,43.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Mistral-Small-3.2 x Detailed,none,mean,Mistral-Small-3.2,Detailed,1,False,9.421601731601733,18.560615121069986,3.2103463203463205,7.848821007502659,933,7.84882100750266,7.84882100750266,7.84882100750266,6.935185185185183,108,6.935185185185185,6.935185185185185,6.935185185185185,16.32608695652174,46,16.32608695652174,16.32608695652174,16.32608695652174,26.026315789473692,38,26.026315789473685,26.026315789473685,26.026315789473685,35.666666666666664,30,35.666666666666664,35.666666666666664,35.666666666666664,18.560615121069986,18.560615121069986,18.560615121069986,9.421601731601733,9.421601731601733,9.421601731601733,61.0,60.0,61.0,0.0,58.0,58.0,58.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Gemma-3-12B x Detailed,none,mean,Gemma-3-12B,Detailed,1,False,9.65969696969697,20.36248762974899,3.0804761904761904,7.539067524115736,933,7.539067524115735,7.539067524115735,7.539067524115735,9.925925925925926,108,9.925925925925926,9.925925925925926,9.925925925925926,19.39130434782609,46,19.391304347826086,19.391304347826086,19.391304347826086,26.28947368421053,38,26.289473684210527,26.289473684210527,26.289473684210527,38.666666666666664,30,38.666666666666664,38.666666666666664,38.666666666666664,20.36248762974899,20.36248762974899,20.36248762974899,9.65969696969697,9.65969696969697,9.65969696969697,62.0,62.0,62.0,0.0,60.0,60.0,60.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Gemma-3-27B x Detailed,none,mean,Gemma-3-27B,Detailed,1,False,10.8852380952381,21.24909977111254,4.304718614718615,9.029421221864935,933,9.029421221864933,9.029421221864933,9.029421221864933,9.018518518518519,108,9.018518518518519,9.018518518518519,9.018518518518519,20.47826086956522,46,20.47826086956522,20.47826086956522,20.47826086956522,25.052631578947366,38,25.05263157894737,25.05263157894737,25.05263157894737,42.66666666666666,30,42.666666666666664,42.666666666666664,42.666666666666664,21.249099771112544,21.249099771112544,21.249099771112544,10.885238095238096,10.885238095238096,10.885238095238096,63.0,63.0,63.0,0.0,65.0,65.0,65.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Llama-4-Maverick x Detailed,none,mean,Llama-4-Maverick,Detailed,1,False,8.264285714285714,30.03869191323369,-5.524112554112554,3.2124866023579814,933,3.212486602357981,3.212486602357981,3.212486602357981,16.870370370370367,108,16.87037037037037,16.87037037037037,16.87037037037037,32.391304347826086,46,32.391304347826086,32.391304347826086,32.391304347826086,38.05263157894737,38,38.05263157894737,38.05263157894737,38.05263157894737,59.66666666666666,30,59.666666666666664,59.666666666666664,59.666666666666664,30.03869191323369,30.03869191323369,30.03869191323369,8.264285714285714,8.264285714285714,8.264285714285714,65.0,65.0,65.0,0.0,51.0,51.0,51.0,0.0,False,True,True,False,,,False,False,0.0
Q2,Llama-4-Scout x Detailed,none,mean,Llama-4-Scout,Detailed,1,False,9.238831168831167,32.02873673963868,-5.0485281385281375,3.76189710610932,933,3.761897106109319,3.761897106109319,3.761897106109319,20.48148148148148,108,20.48148148148148,20.48148148148148,20.48148148148148,35.065217391304344,46,35.06521739130435,35.06521739130435,35.06521739130435,38.86842105263159,38,38.86842105263158,38.86842105263158,38.86842105263158,61.966666666666676,30,61.96666666666667,61.96666666666667,61.96666666666667,32.02873673963868,32.02873673963868,32.02873673963868,9.238831168831167,9.238831168831167,9.238831168831167,66.0,66.0,66.0,0.0,56.0,56.0,56.0,0.0,False,True,True,False,,,False,False,0.0
