question_id,row_type,model,prompt,cutoff,cutoff_label,n_retained,n_cell_usable,n_excluded_unusable_confidence,retained_fraction,pooled_mae,ci_lo,ci_hi,ci_method,n_boot_replicates_defined,boot_replicates_undefined_fraction,ci_degenerate,share_retained_0_20_bin,unfiltered_share_0_20_bin,row_type_perbin_change,representative_cutoff,representative_cutoff_retained_fraction,bin,n_before,mae_before,ci_lo_before,ci_hi_before,ci_method_before,n_boot_replicates_defined_before,ci_degenerate_before,n_after,mae_after,ci_lo_after,ci_hi_after,ci_method_after,n_boot_replicates_defined_after,ci_degenerate_after
Q5,per_model_aggregate,Llama-4-Scout,,0.8,0.8,4249.0,4576.0,44.0,0.9285402097902098,7.294299835255354,6.801880919799296,7.851142542498273,BCa,10000.0,0.0,False,0.8124264532831255,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Scout,,0.85,0.85,2040.0,4576.0,44.0,0.4458041958041958,4.619671568627451,4.052080696231849,5.298765144862635,BCa,10000.0,0.0,False,0.8936274509803922,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Scout,,0.9,0.9,2013.0,4576.0,44.0,0.43990384615384615,4.50826130153999,3.938508961830412,5.176463665345208,BCa,10000.0,0.0,False,0.8981619473422752,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Scout,,0.95,0.95,1535.0,4576.0,44.0,0.3354458041958042,3.15728338762215,2.622399352413782,3.829306513050961,BCa,10000.0,0.0,False,0.9407166123778502,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Scout,,1.0,1,1286.0,4576.0,44.0,0.28103146853146854,1.5138024883359251,1.1569442135846866,2.023785341316971,BCa,10000.0,0.0,False,0.9782270606531882,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Mistral-Small-3.2,,,retain_all,4615.0,4615.0,5.0,1.0,7.598699891657638,7.160385697802132,8.08843300683486,BCa,10000.0,0.0,False,0.8075839653304442,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Mistral-Small-3.2,,0.6,0.6,4615.0,4615.0,5.0,1.0,7.598699891657638,7.160385697802132,8.08843300683486,BCa,10000.0,0.0,False,0.8075839653304442,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Mistral-Small-3.2,,0.7,0.7,4609.0,4615.0,5.0,0.9986998916576382,7.602104577999566,7.163770277752383,8.09420722315694,BCa,10000.0,0.0,False,0.8073334779778694,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Mistral-Small-3.2,,0.75,0.75,1331.0,4615.0,5.0,0.28840736728060673,6.328662659654396,5.721689283425009,7.0113975910245205,BCa,10000.0,0.0,False,0.7573253193087904,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Mistral-Small-3.2,,0.8,0.8,1258.0,4615.0,5.0,0.27258938244853737,5.8032193958664555,5.264877192143692,6.403717243649923,BCa,10000.0,0.0,False,0.800476947535771,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Mistral-Small-3.2,,0.85,0.85,416.0,4615.0,5.0,0.09014084507042254,5.577764423076923,4.525973298411606,6.773173019491488,BCa,10000.0,0.0,False,0.7043269230769231,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Mistral-Small-3.2,,0.9,0.9,273.0,4615.0,5.0,0.059154929577464786,0.37930402930402934,0.2668561414607192,0.5684316288894266,BCa,10000.0,0.0,False,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Mistral-Small-3.2,,0.95,0.95,22.0,4615.0,5.0,0.004767063921993499,0.44090909090909086,0.12183567612884426,1.22,"BCa, degenerate: n_retained=22 < 30",10000.0,0.0,True,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Qwen-2.5,,,retain_all,4620.0,4620.0,0.0,1.0,6.641320346320346,6.198103170887963,7.1097034385308575,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Qwen-2.5,,0.8,0.8,4620.0,4620.0,0.0,1.0,6.641320346320346,6.198103170887963,7.1097034385308575,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Qwen-2.5,,0.85,0.85,2290.0,4620.0,0.0,0.49567099567099565,5.158842794759825,4.710411483469866,5.647618376951598,BCa,10000.0,0.0,False,0.8183406113537118,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Qwen-2.5,,0.9,0.9,1086.0,4620.0,0.0,0.23506493506493506,1.387292817679558,1.1950302174808316,1.6472294033414348,BCa,10000.0,0.0,False,0.9677716390423573,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Qwen-2.5,,0.95,0.95,766.0,4620.0,0.0,0.1658008658008658,0.3364882506527415,0.26341737882620453,0.4423160736095144,BCa,10000.0,0.0,False,0.9986945169712794,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Qwen-2.5,,1.0,1,62.0,4620.0,0.0,0.01341991341991342,0.08629032258064517,0.0491441353447277,0.14251862989827743,BCa,10000.0,0.0,False,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Detailed,,,,,,,,,,,,,,,,,0.85,0.7229437229437229,0-20,933.0,7.539067524115755,7.122684873791175,7.99372800163738,BCa,10000.0,False,616.0,9.98336038961039,9.44957240448659,10.571552280028174,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Detailed,,,,,,,,,,,,,,,,,0.85,0.7229437229437229,20-40,108.0,9.925925925925926,8.604488214364086,11.5,BCa,10000.0,False,106.0,9.877358490566039,8.508995973144046,11.555500630831553,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Detailed,,,,,,,,,,,,,,,,,0.85,0.7229437229437229,40-60,46.0,19.391304347826086,16.767608929768983,22.07505418767829,BCa,10000.0,False,46.0,19.391304347826086,16.8,22.11374750609101,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Detailed,,,,,,,,,,,,,,,,,0.85,0.7229437229437229,60-80,38.0,26.289473684210527,21.51776379688904,31.5,BCa,10000.0,False,38.0,26.289473684210527,21.571428571428573,31.29268292682927,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Detailed,,,,,,,,,,,,,,,,,0.85,0.7229437229437229,80-100,30.0,38.666666666666664,30.96959538427176,46.41322764410117,BCa,10000.0,False,29.0,37.58620689655172,29.772351676030322,45.24120650487865,"BCa, degenerate: n=29 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Grid-Overlay,,,,,,,,,,,,,,,,,0.75,0.5052539404553416,0-20,920.0,10.016141304347826,9.480630471761849,10.586003413080256,BCa,10000.0,False,364.0,14.9021978021978,13.916212540218611,15.968766540116,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Grid-Overlay,,,,,,,,,,,,,,,,,0.75,0.5052539404553416,20-40,108.0,10.592592592592593,9.171180776986446,12.518867924528301,BCa,10000.0,False,99.0,10.515151515151516,8.960015381749734,12.561819460577626,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Grid-Overlay,,,,,,,,,,,,,,,,,0.75,0.5052539404553416,40-60,46.0,11.434782608695652,9.316508698371534,13.534871246329786,BCa,10000.0,False,46.0,11.434782608695652,9.354935569508301,13.5,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Grid-Overlay,,,,,,,,,,,,,,,,,0.75,0.5052539404553416,60-80,38.0,16.289473684210527,12.347137441266225,20.62439725322256,BCa,10000.0,False,38.0,16.289473684210527,12.444083663719718,20.562932553024847,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Grid-Overlay,,,,,,,,,,,,,,,,,0.75,0.5052539404553416,80-100,30.0,30.466666666666665,25.601320273049033,35.88520562667612,BCa,10000.0,False,30.0,30.466666666666665,25.593499980054737,35.81432359978029,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Point-Hint,,,,,,,,,,,,,,,,,0.75,0.37781785392245265,0-20,887.0,7.589289740698985,7.056480572249222,8.176546255533825,BCa,10000.0,False,229.0,15.681659388646288,14.342108056846438,17.158452538515927,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Point-Hint,,,,,,,,,,,,,,,,,0.75,0.37781785392245265,20-40,108.0,13.601851851851851,11.764722088929656,15.807676289974468,BCa,10000.0,False,90.0,13.61111111111111,11.394172387953153,16.15391750624599,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Point-Hint,,,,,,,,,,,,,,,,,0.75,0.37781785392245265,40-60,46.0,13.08695652173913,10.564102564102564,15.94267619197205,BCa,10000.0,False,41.0,11.634146341463415,9.196604630583566,14.406637551188922,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Point-Hint,,,,,,,,,,,,,,,,,0.75,0.37781785392245265,60-80,38.0,14.342105263157896,11.07975719853353,18.424296091848895,BCa,10000.0,False,34.0,15.323529411764707,11.757575757575758,19.5,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Point-Hint,,,,,,,,,,,,,,,,,0.75,0.37781785392245265,80-100,30.0,23.0,18.741935483870968,29.43544354798373,BCa,10000.0,False,25.0,22.48,18.147927975359664,27.21536842593616,"BCa, degenerate: n=25 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Short,,,,,,,,,,,,,,,,,0.8,0.574025974025974,0-20,933.0,8.190836012861736,7.683286639589071,8.760782600321308,BCa,10000.0,False,479.0,6.425156576200417,5.683577405382593,7.325032263402597,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Short,,,,,,,,,,,,,,,,,0.8,0.574025974025974,20-40,108.0,13.731481481481481,11.69182726797737,16.055009605895567,BCa,10000.0,False,80.0,16.25,13.86507261570962,19.0,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Short,,,,,,,,,,,,,,,,,0.8,0.574025974025974,40-60,46.0,13.956521739130435,11.511641063391204,16.488888888888887,BCa,10000.0,False,41.0,13.902439024390244,11.452397000479142,16.486486486486488,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Short,,,,,,,,,,,,,,,,,0.8,0.574025974025974,60-80,38.0,14.710526315789474,11.465198960650133,18.301099638241002,BCa,10000.0,False,35.0,13.257142857142858,10.243243243243244,16.77061870710028,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-12B,Short,,,,,,,,,,,,,,,,,0.8,0.574025974025974,80-100,30.0,19.133333333333333,14.194718593291453,25.790329453248386,BCa,10000.0,False,28.0,16.571428571428573,12.433333333333334,22.088690067318435,"BCa, degenerate: n=28 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Detailed,,,,,,,,,,,,,,,,,0.9,0.703030303030303,0-20,933.0,9.029421221864952,8.651714824329767,9.419465703110351,BCa,10000.0,False,756.0,7.819179894179893,7.492794087431183,8.151588388293924,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Detailed,,,,,,,,,,,,,,,,,0.9,0.703030303030303,20-40,108.0,9.018518518518519,7.831039491123313,10.365754859883932,BCa,10000.0,False,35.0,12.314285714285715,10.065152037697397,14.916827446029659,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Detailed,,,,,,,,,,,,,,,,,0.9,0.703030303030303,40-60,46.0,20.47826086956522,17.261770162442076,23.91949545511513,BCa,10000.0,False,8.0,23.875,12.666666666666666,35.833333333333336,"percentile (BCa fallback, degenerate: n=8 < 30, 0.0% of replicates undefined)",9996.0,True
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Detailed,,,,,,,,,,,,,,,,,0.9,0.703030303030303,60-80,38.0,25.05263157894737,19.324324324324323,31.537345497345928,BCa,10000.0,False,5.0,34.0,10.0,57.5,"percentile (BCa fallback, degenerate: n=5 < 30, 0.7% of replicates undefined)",9929.0,True
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Detailed,,,,,,,,,,,,,,,,,0.9,0.703030303030303,80-100,30.0,42.666666666666664,34.03281533065579,50.38580166261397,BCa,10000.0,False,8.0,38.25,14.71142857142857,61.111111111111114,"percentile (BCa fallback, degenerate: n=8 < 30, 0.1% of replicates undefined)",9993.0,True
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Grid-Overlay,,,,,,,,,,,,,,,,,0.85,0.6857142857142857,0-20,933.0,12.22556270096463,11.70516374148454,12.794999749485894,BCa,10000.0,False,599.0,13.25050083472454,12.608674348143218,13.979472775416887,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Grid-Overlay,,,,,,,,,,,,,,,,,0.85,0.6857142857142857,20-40,108.0,9.722222222222221,8.160714285714286,11.638090685504523,BCa,10000.0,False,88.0,10.545454545454545,8.772151898734178,12.88888888888889,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Grid-Overlay,,,,,,,,,,,,,,,,,0.85,0.6857142857142857,40-60,46.0,10.91304347826087,8.693261991819744,13.292340357700324,BCa,10000.0,False,39.0,10.051282051282051,7.878449556954535,12.511832920764293,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Grid-Overlay,,,,,,,,,,,,,,,,,0.85,0.6857142857142857,60-80,38.0,15.710526315789474,11.854750479536989,19.92399050670004,BCa,10000.0,False,36.0,14.916666666666666,11.076923076923077,19.206753800618543,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Grid-Overlay,,,,,,,,,,,,,,,,,0.85,0.6857142857142857,80-100,30.0,23.333333333333332,19.25925925925926,27.928622287169777,BCa,10000.0,False,30.0,23.333333333333332,19.44808797345546,27.86080868959781,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Point-Hint,,,,,,,,,,,,,,,,,0.85,0.10995670995670996,0-20,933.0,8.934565916398714,8.479982448693102,9.433848360193725,BCa,10000.0,False,75.0,8.671999999999999,6.966383071453612,11.173593533963306,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Point-Hint,,,,,,,,,,,,,,,,,0.85,0.10995670995670996,20-40,108.0,8.0,6.883451847609476,9.333031085274305,BCa,10000.0,False,10.0,14.1,8.285714285714286,24.81067844002771,"BCa, degenerate: n=10 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Point-Hint,,,,,,,,,,,,,,,,,0.85,0.10995670995670996,40-60,46.0,12.717391304347826,10.825616474955993,14.869011870922757,BCa,10000.0,False,9.0,10.555555555555555,6.2201520197037,15.714285714285714,"BCa, degenerate: n=9 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Point-Hint,,,,,,,,,,,,,,,,,0.85,0.10995670995670996,60-80,38.0,16.63157894736842,12.171448219536575,21.44684544291132,BCa,10000.0,False,18.0,10.944444444444445,6.333333333333333,18.333333333333332,"BCa, degenerate: n=18 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Point-Hint,,,,,,,,,,,,,,,,,0.85,0.10995670995670996,80-100,30.0,26.0,21.620689655172413,31.563806290557388,BCa,10000.0,False,15.0,20.066666666666666,16.0,26.384428432329692,"BCa, degenerate: n=15 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Short,,,,,,,,,,,,,,,,,0.9,0.20952380952380953,0-20,933.0,6.7571811361200425,6.3844188386970115,7.177547591789731,BCa,10000.0,False,233.0,3.91587982832618,3.6890288055133693,4.168160668592746,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Short,,,,,,,,,,,,,,,,,0.9,0.20952380952380953,20-40,108.0,6.944444444444445,5.791246809977797,8.264335591295866,BCa,10000.0,False,0.0,,,,n/a (empty subset),0.0,True
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Short,,,,,,,,,,,,,,,,,0.9,0.20952380952380953,40-60,46.0,15.804347826086957,13.25,18.32126861644127,BCa,10000.0,False,0.0,,,,n/a (empty subset),0.0,True
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Short,,,,,,,,,,,,,,,,,0.9,0.20952380952380953,60-80,38.0,18.473684210526315,13.61654054255709,23.851107398844167,BCa,10000.0,False,1.0,20.0,20.0,20.0,"percentile (BCa fallback, degenerate: n=1 < 30, 37.3% of replicates undefined)",6271.0,True
Q5,perbin_mae_change_at_representative_cutoff,Gemma-3-27B,Short,,,,,,,,,,,,,,,,,0.9,0.20952380952380953,80-100,30.0,25.333333333333332,19.294117647058822,31.8249378729276,BCa,10000.0,False,8.0,7.25,3.4285714285714284,11.0,"percentile (BCa fallback, degenerate: n=8 < 30, 0.0% of replicates undefined)",9997.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Detailed,,,,,,,,,,,,,,,,,0.95,0.4909090909090909,0-20,933.0,3.212486602357985,2.9372404842744153,3.540990829583373,BCa,10000.0,False,512.0,1.8279296875,1.5249295052365859,2.182338343256717,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Detailed,,,,,,,,,,,,,,,,,0.95,0.4909090909090909,20-40,108.0,16.87037037037037,14.694599329218908,19.136464520191883,BCa,10000.0,False,30.0,29.466666666666665,27.34569481410048,31.823529411764707,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Detailed,,,,,,,,,,,,,,,,,0.95,0.4909090909090909,40-60,46.0,32.391304347826086,26.69047619047619,38.146113303683975,BCa,10000.0,False,14.0,53.785714285714285,49.042033548361886,57.42857142857143,"BCa, degenerate: n=14 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Detailed,,,,,,,,,,,,,,,,,0.95,0.4909090909090909,60-80,38.0,38.05263157894737,31.516997469769745,45.42220467904812,BCa,10000.0,False,3.0,71.66666666666667,70.0,75.0,"percentile (BCa fallback, degenerate: n=3 < 30, 5.1% of replicates undefined)",9489.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Detailed,,,,,,,,,,,,,,,,,0.95,0.4909090909090909,80-100,30.0,59.666666666666664,48.666666666666664,69.87676112346253,BCa,10000.0,False,8.0,88.75,84.83333333333333,93.25,"percentile (BCa fallback, degenerate: n=8 < 30, 0.0% of replicates undefined)",9995.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Grid-Overlay,,,,,,,,,,,,,,,,,0.9,0.5653679653679654,0-20,933.0,4.736495176848874,4.277187483372845,5.276801747283678,BCa,10000.0,False,597.0,2.2113065326633166,1.8727190721382239,2.7044420129631246,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Grid-Overlay,,,,,,,,,,,,,,,,,0.9,0.5653679653679654,20-40,108.0,8.078703703703704,6.847402358349612,9.585614414683066,BCa,10000.0,False,22.0,7.0,4.864939026962904,9.985599430233,"BCa, degenerate: n=22 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Grid-Overlay,,,,,,,,,,,,,,,,,0.9,0.5653679653679654,40-60,46.0,13.021739130434783,10.530264727453025,15.72574503431833,BCa,10000.0,False,12.0,11.166666666666666,5.0,20.25,"BCa, degenerate: n=12 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Grid-Overlay,,,,,,,,,,,,,,,,,0.9,0.5653679653679654,60-80,38.0,16.105263157894736,12.586887234803033,20.3125,BCa,10000.0,False,8.0,11.125,5.142857142857143,18.5,"percentile (BCa fallback, degenerate: n=8 < 30, 0.0% of replicates undefined)",9999.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Grid-Overlay,,,,,,,,,,,,,,,,,0.9,0.5653679653679654,80-100,30.0,17.133333333333333,13.712956836535028,21.31921726072201,BCa,10000.0,False,14.0,13.214285714285714,9.339982313014104,19.486231903517574,"BCa, degenerate: n=14 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Point-Hint,,,,,,,,,,,,,,,,,0.85,0.41161178509532065,0-20,932.0,5.17956008583691,4.697828558369812,5.762376438713699,BCa,10000.0,False,436.0,1.0836009174311927,0.8478480232700186,1.4711479129994534,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Point-Hint,,,,,,,,,,,,,,,,,0.85,0.41161178509532065,20-40,108.0,9.930555555555555,8.31757091082655,12.021980625738697,BCa,10000.0,False,5.0,9.8,4.0,13.797499999999946,"percentile (BCa fallback, degenerate: n=5 < 30, 0.8% of replicates undefined)",9923.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Point-Hint,,,,,,,,,,,,,,,,,0.85,0.41161178509532065,40-60,46.0,12.41304347826087,10.290909090909091,14.7633209542144,BCa,10000.0,False,2.0,12.0,10.0,14.0,"percentile (BCa fallback, degenerate: n=2 < 30, 13.4% of replicates undefined)",8655.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Point-Hint,,,,,,,,,,,,,,,,,0.85,0.41161178509532065,60-80,38.0,13.526315789473685,10.570286240674172,17.20531874287689,BCa,10000.0,False,12.0,11.666666666666666,8.213811676216437,17.142857142857142,"BCa, degenerate: n=12 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Point-Hint,,,,,,,,,,,,,,,,,0.85,0.41161178509532065,80-100,30.0,15.833333333333334,12.896689824266295,19.65227529263339,BCa,10000.0,False,20.0,11.75,9.083884706391558,14.166666666666666,"BCa, degenerate: n=20 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Short,,,,,,,,,,,,,,,,,0.85,0.42683982683982685,0-20,933.0,4.586655948553055,4.111919206600801,5.159899067493889,BCa,10000.0,False,454.0,1.0669603524229074,0.8636688896914857,1.5829056610719248,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Short,,,,,,,,,,,,,,,,,0.85,0.42683982683982685,20-40,108.0,11.935185185185185,10.084735282897494,14.255156670167317,BCa,10000.0,False,3.0,34.333333333333336,0.0,55.0,"percentile (BCa fallback, degenerate: n=3 < 30, 5.0% of replicates undefined)",9504.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Short,,,,,,,,,,,,,,,,,0.85,0.42683982683982685,40-60,46.0,13.630434782608695,11.18310120673113,16.43641080108531,BCa,10000.0,False,4.0,22.0,20.0,28.0,"percentile (BCa fallback, degenerate: n=4 < 30, 1.7% of replicates undefined)",9829.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Short,,,,,,,,,,,,,,,,,0.85,0.42683982683982685,60-80,38.0,11.526315789473685,9.364678973640327,14.48302471469184,BCa,10000.0,False,13.0,8.846153846153847,7.0,10.943086967359063,"BCa, degenerate: n=13 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Maverick,Short,,,,,,,,,,,,,,,,,0.85,0.42683982683982685,80-100,30.0,14.366666666666667,11.432432432432432,18.2750013635311,BCa,10000.0,False,19.0,10.68421052631579,7.552436184813049,13.666666666666666,"BCa, degenerate: n=19 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Scout,Detailed,,,,,,,,,,,,,,,,,0.9,0.5048458149779735,0-20,930.0,3.6718817204301075,3.3712496722269134,4.013991873648595,BCa,10000.0,False,496.0,1.8438508064516128,1.5260288891251883,2.246460027294085,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Scout,Detailed,,,,,,,,,,,,,,,,,0.9,0.5048458149779735,20-40,100.0,21.0,18.824947320274408,22.978408697613066,BCa,10000.0,False,37.0,29.864864864864863,28.02857142857143,31.968614246143332,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Scout,Detailed,,,,,,,,,,,,,,,,,0.9,0.5048458149779735,40-60,44.0,36.31818181818182,30.885857896822777,41.37224854546943,BCa,10000.0,False,15.0,52.86666666666667,49.22222222222222,56.529873591529345,"BCa, degenerate: n=15 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Scout,Detailed,,,,,,,,,,,,,,,,,0.9,0.5048458149779735,60-80,35.0,40.05714285714286,31.81557642479446,49.03030303030303,BCa,10000.0,False,11.0,63.72727272727273,48.0,75.33333333333333,"percentile (BCa fallback, degenerate: n=11 < 30, 0.0% of replicates undefined)",9999.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Scout,Detailed,,,,,,,,,,,,,,,,,0.9,0.5048458149779735,80-100,26.0,68.42307692307692,54.54482122345033,78.90280511014373,"BCa, degenerate: n=26 < 30",10000.0,True,14.0,84.57142857142857,61.471673092783234,91.5,"BCa, degenerate: n=14 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Scout,Grid-Overlay,,,,,,,,,,,,,,,,,0.9,0.5255411255411255,0-20,933.0,4.756752411575563,4.295991650120802,5.344998022946021,BCa,10000.0,False,531.0,3.073634651600753,2.565404200442488,3.821283577263536,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Scout,Grid-Overlay,,,,,,,,,,,,,,,,,0.9,0.5255411255411255,20-40,108.0,13.277777777777779,11.274974934093683,15.549195815483815,BCa,10000.0,False,34.0,17.41176470588235,13.190980194804062,22.785879264851967,BCa,10000.0,False
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Scout,Grid-Overlay,,,,,,,,,,,,,,,,,0.9,0.5255411255411255,40-60,46.0,16.782608695652176,14.119047619047619,19.79001531357099,BCa,10000.0,False,14.0,14.357142857142858,10.385235011620752,19.166666666666668,"BCa, degenerate: n=14 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Scout,Grid-Overlay,,,,,,,,,,,,,,,,,0.9,0.5255411255411255,60-80,38.0,15.18421052631579,11.65911093275443,19.767441860465116,BCa,10000.0,False,16.0,10.0625,6.894736842105263,14.282540881240608,"BCa, degenerate: n=16 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Scout,Grid-Overlay,,,,,,,,,,,,,,,,,0.9,0.5255411255411255,80-100,30.0,17.033333333333335,13.026612478570533,23.476541091412923,BCa,10000.0,False,12.0,11.75,7.169916001647312,18.08389677595093,"BCa, degenerate: n=12 < 30",10000.0,True
Q5,perbin_mae_change_at_representative_cutoff,Llama-4-Scout,Point-Hint,,,,,,,,,,,,,,,,,0.85,0.3819628647214854,0-20,927.0,5.681499460625674,5.173086433995321,6.274649784511616,BCa,10000.0,False,378.0,2.0723544973544974,1.541525373816346,2.893375338028644,BCa,10000.0,False
