image,reference,baseline_prediction,absolute_error,bin
IMG_20241129_130206.jpg,1.0,0.2508566296341021,0.7491433703658978,0-20
IMG_20241129_130312.jpg,22.0,0.6896906321700278,21.310309367829973,20-40
IMG_20241129_130521.jpg,0.5,0.1628822756913416,0.3371177243086584,0-20
IMG_20241129_130642.jpg,0.5,0.034057631928511,0.465942368071489,0-20
IMG_20241129_130750.jpg,4.0,0.0183967817896389,3.981603218210361,0-20
IMG_20241129_130843.jpg,0.2,0.1047201424948677,0.0952798575051323,0-20
IMG_20241129_131045.jpg,0.5,0.0316518989252505,0.4683481010747495,0-20
IMG_20241129_131233.jpg,17.0,0.4028423499577345,16.597157650042266,0-20
IMG_20241130_093758.jpg,16.0,0.0943424707160971,15.905657529283904,0-20
IMG_20241130_094358.jpg,4.0,0.8015336312039609,3.198466368796039,0-20
IMG_20241130_095325.jpg,30.0,1.6392475999275449,28.360752400072457,20-40
IMG_20241130_095903.jpg,30.0,0.5027981976814394,29.49720180231856,20-40
IMG_20241130_100421.jpg,5.0,1.239848750150948,3.760151249849052,0-20
IMG_20241130_101709.jpg,24.0,0.6972852010626736,23.302714798937327,20-40
IMG_20241130_101855.jpg,8.0,0.3868513011713561,7.613148698828644,0-20
IMG_20241130_102210.jpg,8.0,0.8014392887332448,7.198560711266755,0-20
IMG_20241130_102527.jpg,5.0,0.3037355844704746,4.696264415529526,0-20
IMG_20241130_102814.jpg,42.0,0.1238244928148774,41.876175507185124,40-60
IMG_20241130_103109.jpg,3.0,0.0627849142615626,2.9372150857384374,0-20
IMG_20241130_103445.jpg,12.0,0.0535865233667431,11.946413476633257,0-20
IMG_20241130_103823.jpg,14.0,0.0771249698104093,13.92287503018959,0-20
IMG_20241130_104127.jpg,35.0,0.4575609829730709,34.54243901702693,20-40
IMG_20241130_104502.jpg,19.0,0.0446711598840719,18.95532884011593,0-20
IMG_20241130_104748.jpg,10.0,0.3982195688926458,9.601780431107354,0-20
IMG_20241130_105128.jpg,9.0,0.1328341987682647,8.867165801231735,0-20
IMG_20241130_105357.jpg,25.0,0.3434537646419514,24.65654623535805,20-40
IMG_20241130_105632.jpg,23.0,0.3018487350561526,22.698151264943846,20-40
IMG_20241130_110219.jpg,13.0,0.96592538642676,12.03407461357324,0-20
IMG_20241130_110555.jpg,0.5,0.9412076590991426,0.4412076590991426,0-20
IMG_20241130_110653.jpg,76.0,0.9238486444873808,75.07615135551262,60-80
IMG_20241130_110946.jpg,2.0,0.936537706798696,1.063462293201304,0-20
IMG_20241130_111117.jpg,28.0,1.1976776657408523,26.80232233425915,20-40
IMG_20241130_111312.jpg,3.0,0.449872071609709,2.550127928390291,0-20
IMG_20241130_111504.jpg,5.0,0.6536046371211206,4.346395362878879,0-20
IMG_20241130_111642.jpg,4.0,0.5862912842651854,3.4137087157348147,0-20
IMG_20241130_111908.jpg,3.0,0.4247298031638691,2.575270196836131,0-20
IMG_20241130_112017.jpg,6.0,0.3116131807752686,5.688386819224731,0-20
IMG_20241130_112921.jpg,6.0,0.4095878366139355,5.590412163386064,0-20
IMG_20241130_113144.jpg,2.0,0.4587402638570221,1.5412597361429778,0-20
IMG_20241130_113429.jpg,2.0,0.1513253230286197,1.8486746769713802,0-20
IMG_20241130_113643.jpg,16.0,0.2921786318077526,15.707821368192247,0-20
IMG_20241130_113906.jpg,14.0,0.5656774544137182,13.434322545586282,0-20
IMG_20241130_114148.jpg,10.0,0.9238486444873808,9.07615135551262,0-20
IMG_20241130_114615.jpg,11.0,0.7271917642796764,10.272808235720323,0-20
IMG_20241130_114719.jpg,5.0,0.6040276687598116,4.395972331240189,0-20
IMG_20241130_115046.jpg,32.0,0.3848701092863181,31.615129890713682,20-40
IMG_20241130_115315.jpg,2.0,0.0268876041540876,1.9731123958459125,0-20
IMG_20241201_082755.jpg,1.0,0.5104399378094433,0.4895600621905567,0-20
IMG_20241201_082919.jpg,1.0,0.500345293442821,0.49965470655717903,0-20
IMG_20241201_083051.jpg,2.0,0.5575640019321338,1.4424359980678663,0-20
IMG_20241201_083347.jpg,2.0,0.1634955017509962,1.8365044982490037,0-20
IMG_20241201_084302.jpg,1.0,0.3686432043231494,0.6313567956768507,0-20
IMG_20241201_084518.jpg,1.0,0.4164276657408525,0.5835723342591475,0-20
IMG_20241201_084659.jpg,28.0,2.757866275208308,25.242133724791692,20-40
IMG_20241201_085026.jpg,39.0,2.7718289608742905,36.22817103912571,20-40
IMG_20241201_085407.jpg,8.0,0.8707338334742181,7.129266166525782,0-20
